ID,Seller,Category,Locations,Price,Currency,Rooms,Area,Floor
2910845,Agentlik,Yeni tikili,['Nasimi r.'],115000,AZN,1,62.0,11
2847796,Agentlik,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.']",150000,AZN,3,70.0,8
2779708,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",165000,AZN,3,130.0,4
2910843,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",145000,AZN,3,116.5,3
2910971,Owner,Yeni tikili,['Narimanov r.'],174000,AZN,2,89.2,15
2150011,Owner,Yeni tikili,['Nasimi r.'],606760,AZN,4,216.7,20
2890746,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",327500,AZN,2,123.6,1
2872275,Owner,Yeni tikili,['Narimanov r.'],207000,AZN,2,90.0,1
2900623,Agentlik,Kohna tikili,['Yasamal r.'],72000,AZN,2,40.0,8
2910841,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",93000,AZN,2,50.0,3
2910840,Agentlik,Yeni tikili,"['28 May m.', 'Sabail r.']",679000,AZN,4,172.0,17
2862471,Agentlik,Yeni tikili,['Yasamal r.'],220000,AZN,3,131.0,5
2910838,Owner,Yeni tikili,['Narimanov r.'],185000,AZN,4,135.0,11
2809576,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",385000,AZN,3,170.0,9
2829264,Owner,Yeni tikili,['Nasimi r.'],265000,AZN,4,130.0,4
2910834,Agentlik,Yeni tikili,['Narimanov r.'],215000,AZN,3,110.0,8
2910836,Agentlik,Yeni tikili,['Nasimi r.'],170000,AZN,2,90.0,5
2910831,Owner,Yeni tikili,"['Nizami r.', '8-ci kilometr q.']",140200,AZN,3,118.0,2
2910833,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",70000,AZN,2,60.0,15
2854760,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",424800,AZN,4,177.0,9
2858286,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yeni Yasamal q.']",220000,AZN,3,131.0,4
2910829,Owner,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",122000,AZN,4,105.0,4
2887483,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",158000,AZN,3,80.0,14
2884425,Owner,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",67000,AZN,1,33.0,1
2910827,Owner,Yeni tikili,['Nizami r.'],168000,AZN,3,100.0,4
2861990,Agentlik,Kohna tikili,"['Sabail r.', 'Badamdar q.']",159000,AZN,5,110.0,2
2910826,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Nasimi r.']",194000,AZN,4,155.0,15
2887289,Owner,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",242000,AZN,3,90.0,5
2910824,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",290000,AZN,4,170.0,4
2910821,Agentlik,Yeni tikili,['Narimanov r.'],375000,AZN,4,151.0,7
2888030,Owner,Yeni tikili,['Nasimi r.'],320000,AZN,4,225.0,16
2909642,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",290000,AZN,3,140.0,5
2889058,Agentlik,Yeni tikili,['Narimanov r.'],368424,AZN,3,153.5,5
2912851,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",225000,AZN,2,99.0,25
2913244,Agentlik,Kohna tikili,['Xatai r.'],112000,AZN,4,100.0,3
2684476,Agentlik,Yeni tikili,['Nasimi r.'],119900,AZN,1,54.5,3
2910819,Owner,Yeni tikili,"['Xatai r.', 'Ahmadli q.']",215000,AZN,3,142.0,4
2899531,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",275000,AZN,4,130.0,5
2869019,Agentlik,Yeni tikili,['Nasimi r.'],166000,AZN,2,100.6,3
2910815,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",155000,AZN,2,85.0,2
2894579,Owner,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",90000,AZN,3,90.0,2
2860191,Agentlik,Yeni tikili,"['20 Yanvar m.', '8 Noyabr m.', 'Nasimi r.', '3-cu mikrorayon q.']",120000,AZN,2,56.0,8
2910811,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",214000,AZN,5,118.0,7
2910812,Agentlik,Kohna tikili,['Binaqadi r.'],176000,AZN,4,90.0,7
2887453,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",107000,AZN,2,56.0,16
2910808,Owner,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",130000,AZN,5,120.0,9
2882508,Agentlik,Yeni tikili,['Narimanov r.'],157900,AZN,2,95.0,13
2910807,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",210000,AZN,3,151.0,3
2910806,Agentlik,Kohna tikili,"['Suraxani r.', 'Qarachuxur q.']",117500,AZN,4,90.0,4
2910805,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",145000,AZN,2,70.0,7
2901628,Owner,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",95000,AZN,1,56.0,10
2910804,Owner,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",122000,AZN,4,105.0,4
2910803,Agentlik,Kohna tikili,['Binaqadi r.'],141000,AZN,2,57.0,6
2910801,Owner,Kohna tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",93000,AZN,2,60.0,7
2910798,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yeni Yasamal q.']",145000,AZN,3,120.0,2
2910795,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",170000,AZN,2,94.0,12
2910794,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",110000,AZN,3,80.0,4
2851676,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",165000,AZN,3,84.0,13
2910793,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",230000,AZN,3,135.0,22
2910790,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Hazi Aslanov q.']",137000,AZN,2,90.0,14
2424635,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",750000,AZN,3,192.0,6
2910971,Owner,Yeni tikili,['Narimanov r.'],174000,AZN,2,89.2,15
2908260,Owner,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",155000,AZN,3,90.0,3
2888546,Owner,Yeni tikili,['Narimanov r.'],335000,AZN,4,172.0,15
2910786,Agentlik,Yeni tikili,['Yasamal r.'],50000,AZN,2,40.0,12
2839067,Agentlik,Yeni tikili,['Nasimi r.'],279000,AZN,4,170.0,3
2910783,Agentlik,Yeni tikili,['Binaqadi r.'],135000,AZN,4,128.0,14
2910782,Agentlik,Yeni tikili,['Xatai r.'],133000,AZN,3,100.0,15
2901151,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",304000,AZN,2,102.0,10
2910779,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",124900,AZN,2,71.0,7
2910780,Owner,Kohna tikili,"['Xalqlar Dostlugu m.', 'Xatai r.', 'Ahmadli q.']",128000,AZN,3,85.0,4
2910777,Agentlik,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",92000,AZN,3,70.0,7
2616549,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",145000,AZN,3,90.0,17
2897872,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",185000,AZN,4,167.0,8
2910772,Owner,Yeni tikili,"['Sabail r.', 'Badamdar q.']",132300,AZN,3,98.0,9
2861879,Agentlik,Yeni tikili,['Nasimi r.'],430000,AZN,4,178.0,6
2910767,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",155000,AZN,2,82.0,2
2852500,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', '8-ci mikrorayon q.']",140000,AZN,2,82.0,8
2870108,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.', 'Kubinka q.']",96000,AZN,1,58.0,14
2835382,Agentlik,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.']",163000,AZN,4,120.0,3
2910763,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",115000,AZN,3,70.0,2
2469571,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",122000,AZN,4,130.0,1
2858644,Agentlik,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",120000,AZN,3,78.0,2
2910761,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",339900,AZN,3,189.0,18
2910758,Owner,Kohna tikili,"['20 Yanvar m.', 'Memar Acami m.', 'Nasimi r.', '1-ci mikrorayon q.']",67000,AZN,2,35.0,2
2910760,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",258000,AZN,3,143.0,10
2907919,Agentlik,Kohna tikili,"['20 Yanvar m.', 'Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",67000,AZN,2,38.0,2
2910756,Owner,Yeni tikili,"['Nizami m.', 'Yasamal r.']",175000,AZN,3,110.0,16
2748507,Owner,Yeni tikili,['Narimanov r.'],160000,AZN,2,72.0,5
2907243,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",263500,AZN,1,59.6,1
2895041,Owner,Yeni tikili,"['Nizami m.', 'Yasamal r.', 'Yasamal q.']",434000,AZN,3,181.0,13
2793687,Owner,Kohna tikili,"['Sabunchu r.', 'Bakixanov q.']",149000,AZN,5,120.0,6
2910756,Owner,Yeni tikili,"['Nizami m.', 'Yasamal r.']",175000,AZN,3,110.0,16
2910754,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",230000,AZN,3,135.0,22
2910753,Owner,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",167000,AZN,3,92.0,6
2910755,Agentlik,Yeni tikili,['Nasimi r.'],512000,AZN,4,215.0,6
2910752,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",85000,AZN,1,48.0,9
2910750,Agentlik,Yeni tikili,"['Nizami m.', 'Nasimi r.']",390000,AZN,4,178.0,5
2910751,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",69000,AZN,1,34.0,4
2900277,Agentlik,Kohna tikili,['Xatai r.'],84000,AZN,2,60.0,2
2910745,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",111000,AZN,2,54.0,9
2910743,Agentlik,Yeni tikili,['Narimanov r.'],132000,AZN,2,75.9,8
2910741,Owner,Yeni tikili,"['Suraxani r.', 'Qarachuxur q.']",170000,AZN,3,135.0,10
2907675,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",309000,AZN,4,170.0,4
2901212,Owner,Kohna tikili,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",115000,AZN,3,60.0,3
2910735,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",92000,AZN,2,54.0,9
2910734,Owner,Yeni tikili,['Nasimi r.'],285000,AZN,5,280.0,12
2910733,Agentlik,Kohna tikili,"['Binaqadi r.', 'Bilacari q.']",50000,AZN,1,34.0,2
2910730,Owner,Yeni tikili,['Nasimi r.'],275000,AZN,3,147.0,22
2910727,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",195000,AZN,3,95.0,11
2910726,Agentlik,Yeni tikili,['Binaqadi r.'],162000,AZN,3,100.0,10
2910724,Agentlik,Yeni tikili,['Narimanov r.'],168000,AZN,2,112.0,4
2910720,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",238500,AZN,3,177.0,7
2910718,Agentlik,Yeni tikili,"['Azadliq Prospekti m.', 'Binaqadi r.', 'M.A.Rasulzada q.']",135000,AZN,3,125.0,3
2910717,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",310000,AZN,3,133.0,12
2910709,Agentlik,Yeni tikili,"['Binaqadi r.', 'Bilacari q.']",104999,AZN,2,65.0,13
2796791,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",168000,AZN,3,105.0,2
2833318,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",370310,AZN,4,194.9,4
2837171,Owner,Yeni tikili,['Sabail r.'],207000,AZN,3,130.0,10
2906451,Agentlik,Yeni tikili,['Xatai r.'],167000,AZN,3,92.5,10
2910713,Agentlik,Kohna tikili,"['28 May m.', 'Nasimi r.']",187000,AZN,3,85.0,2
2910710,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",92000,AZN,2,54.0,6
2910707,Agentlik,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",118000,AZN,3,80.0,3
2910704,Agentlik,Yeni tikili,['Nizami r.'],73000,AZN,2,70.0,3
2850130,Agentlik,Yeni tikili,['Yasamal r.'],180000,AZN,3,131.0,24
2910703,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yeni Yasamal q.']",164000,AZN,3,135.0,15
2910701,Agentlik,Yeni tikili,['Nasimi r.'],113000,AZN,2,61.6,5
2867944,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",170000,AZN,2,95.0,11
2910699,Agentlik,Yeni tikili,['Narimanov r.'],85000,AZN,2,50.0,13
2867502,Agentlik,Yeni tikili,['Nasimi r.'],289000,AZN,3,165.0,7
2910700,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",210000,AZN,2,85.0,6
2910698,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",170000,AZN,3,89.0,11
2910693,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",88000,AZN,2,63.0,20
2910690,Owner,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",130000,AZN,5,120.0,9
2910692,Owner,Kohna tikili,"['Xazar r.', 'Buzovna q.']",75000,AZN,2,60.0,2
2910689,Agentlik,Yeni tikili,['Binaqadi r.'],220000,AZN,3,100.0,17
2910687,Agentlik,Kohna tikili,['Nasimi r.'],135000,AZN,3,80.0,4
2910681,Agentlik,Kohna tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",85000,AZN,2,65.0,9
2910680,Agentlik,Yeni tikili,['Narimanov r.'],160000,AZN,2,78.0,5
2910678,Agentlik,Yeni tikili,['Nasimi r.'],113000,AZN,1,52.0,8
2910676,Agentlik,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",75000,AZN,2,40.0,6
2569001,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",240000,AZN,3,150.0,10
2332897,Agentlik,Yeni tikili,['Nasimi r.'],248000,AZN,3,110.0,16
2811449,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",145000,AZN,2,69.0,5
2676095,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",93000,AZN,2,74.4,4
2897149,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '3-cu mikrorayon q.']",103000,AZN,2,65.0,13
2676327,Owner,Yeni tikili,['Narimanov r.'],268000,AZN,3,165.0,4
2901980,Owner,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",495000,AZN,3,187.0,4
2910673,Agentlik,Yeni tikili,['Nasimi r.'],125000,AZN,2,52.0,8
2744186,Agentlik,Yeni tikili,['Xatai r.'],360000,AZN,3,147.0,15
2910670,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",125000,AZN,2,81.0,9
2910669,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",90000,AZN,1,52.0,10
2910667,Owner,Kohna tikili,['Narimanov r.'],85000,AZN,2,46.0,2
2880944,Owner,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.']",175000,AZN,5,122.0,3
2798337,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Hazi Aslanov q.']",120000,AZN,3,90.0,15
2910666,Owner,Kohna tikili,['Sabail r.'],188000,AZN,3,90.0,2
2910664,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",170000,AZN,2,93.0,12
2893397,Agentlik,Yeni tikili,['Nasimi r.'],284999,AZN,3,150.0,11
2910662,Agentlik,Yeni tikili,['Nizami r.'],139000,AZN,3,120.0,2
2910661,Owner,Kohna tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",117000,AZN,5,112.0,4
2910657,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Hazi Aslanov q.']",126000,AZN,2,90.0,8
2910656,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",215000,AZN,3,158.0,17
2835483,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",210000,AZN,3,138.0,18
2910653,Agentlik,Yeni tikili,"['Nasimi m.', 'Nasimi r.']",222000,AZN,4,190.0,19
2877848,Agentlik,Kohna tikili,"['Ichari Shahar m.', 'Sahil m.', 'Sabail r.']",249000,AZN,3,95.0,4
2910649,Agentlik,Yeni tikili,"['Neftchilar m.', 'Xatai r.']",133000,AZN,3,105.0,17
2884243,Agentlik,Yeni tikili,['Yasamal r.'],225000,AZN,3,145.0,8
2218824,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",650000,AZN,5,200.0,16
2910642,Agentlik,Yeni tikili,['Nasimi r.'],152000,AZN,3,110.0,4
2910644,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",185000,AZN,3,120.0,12
2895231,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",180000,AZN,3,100.0,10
2899691,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",145000,AZN,4,110.0,8
2915985,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",185000,AZN,4,110.0,16
2887611,Owner,Kohna tikili,['Narimanov r.'],112000,AZN,2,55.0,4
2896016,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",1685754,AZN,5,407.7,8
2905796,Owner,Yeni tikili,['Binaqadi r.'],106000,AZN,2,82.0,3
2910637,Agentlik,Kohna tikili,['Narimanov r.'],92000,AZN,2,46.0,4
2910638,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",235000,AZN,3,127.0,4
2910635,Agentlik,Yeni tikili,['Xatai r.'],145000,AZN,3,109.0,3
2910633,Owner,Yeni tikili,['Nasimi r.'],209900,AZN,2,85.0,10
2910634,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",160000,AZN,2,88.0,14
2910630,Owner,Yeni tikili,"['20 Yanvar m.', 'Nasimi r.']",129500,AZN,2,49.0,11
2823357,Owner,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.']",160000,AZN,3,90.0,8
2890640,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",110000,AZN,2,64.0,15
2671916,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",115000,AZN,2,85.0,15
2910629,Agentlik,Kohna tikili,"['Memar Acami m.', 'Nasimi r.']",128000,AZN,3,90.0,9
2855349,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Ahmadli m.', 'Xatai r.']",105000,AZN,3,65.0,6
2910628,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",180000,AZN,2,102.0,4
2910622,Agentlik,Yeni tikili,['Nasimi r.'],325000,AZN,4,186.0,14
2910619,Agentlik,Yeni tikili,['Nasimi r.'],408000,AZN,3,170.0,8
2753939,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",269000,AZN,3,120.0,15
2910615,Owner,Yeni tikili,"['Xatai r.', 'Kohna Gunashli q.']",145000,AZN,3,110.0,3
2897438,Agentlik,Kohna tikili,['Nasimi r.'],71000,AZN,1,31.0,3
2910613,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",95000,AZN,1,68.0,12
2910612,Agentlik,Yeni tikili,['Nasimi r.'],265000,AZN,4,192.0,3
2910611,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",235000,AZN,3,125.0,16
2909482,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",153000,AZN,3,154.0,12
2910609,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",105000,AZN,2,65.0,9
2910607,Agentlik,Yeni tikili,['Nasimi r.'],235000,AZN,3,133.0,8
2910605,Agentlik,Yeni tikili,['Yasamal r.'],178000,AZN,2,66.0,17
2627041,Owner,Kohna tikili,['Narimanov r.'],170000,AZN,3,75.0,3
2915483,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",335000,AZN,5,226.0,18
2864067,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",340000,AZN,3,130.0,17
2796251,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",263350,AZN,3,114.5,13
2885015,Agentlik,Yeni tikili,['Narimanov r.'],108000,AZN,2,70.0,7
2910598,Owner,Kohna tikili,"['20 Yanvar m.', 'Nasimi r.', '1-ci mikrorayon q.']",95000,AZN,3,68.0,15
2910597,Agentlik,Yeni tikili,['Yasamal r.'],680000,AZN,7,400.0,14
2656399,Owner,Yeni tikili,"['Ichari Shahar m.', 'Sabail r.']",455800,AZN,4,212.0,4
2910594,Owner,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",74000,AZN,2,42.0,5
2893157,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",163000,AZN,4,105.0,3
2903370,Agentlik,Yeni tikili,['Nasimi r.'],155000,AZN,2,107.0,9
2910595,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",179000,AZN,3,110.0,11
2906683,Agentlik,Kohna tikili,['Xatai r.'],82999,AZN,3,75.0,9
2884820,Agentlik,Yeni tikili,['Narimanov r.'],138500,AZN,2,90.0,10
2910593,Agentlik,Yeni tikili,['Narimanov r.'],169900,AZN,3,120.0,19
2878091,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",167500,AZN,3,115.0,10
2910589,Owner,Kohna tikili,"['Qara Qarayev m.', 'Nizami r.']",110000,AZN,3,75.0,6
2901449,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.']",119999,AZN,2,90.0,7
2910588,Agentlik,Yeni tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",118000,AZN,2,71.0,15
2910584,Agentlik,Yeni tikili,['Narimanov r.'],120000,AZN,2,54.0,5
2820606,Owner,Kohna tikili,['Narimanov r.'],139000,AZN,3,78.0,2
2860985,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",100000,AZN,2,55.0,5
2910582,Owner,Kohna tikili,"['20 Yanvar m.', 'Nasimi r.', '1-ci mikrorayon q.']",67000,AZN,2,35.0,2
2910580,Agentlik,Yeni tikili,['Nasimi r.'],230000,AZN,3,135.0,13
2882637,Agentlik,Yeni tikili,['Narimanov r.'],139500,AZN,2,100.0,11
2897345,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",750000,AZN,5,250.0,18
2826549,Agentlik,Yeni tikili,['Yasamal r.'],350000,AZN,4,187.0,9
2701223,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",390000,AZN,4,170.0,16
2889034,Agentlik,Yeni tikili,['Narimanov r.'],592488,AZN,4,246.9,6
2127873,Owner,Yeni tikili,['Sabail r.'],500214,AZN,3,192.4,11
2888407,Agentlik,Yeni tikili,"['Suraxani r.', 'Yeni Gunashli q.']",47928,AZN,1,50.5,8
2911297,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",183000,AZN,3,138.0,15
2910575,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",354000,AZN,3,154.0,8
2910574,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",91000,AZN,2,46.0,5
2886338,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",130000,AZN,2,91.0,2
2879997,Agentlik,Yeni tikili,['Nizami r.'],115000,AZN,2,67.5,11
2910573,Agentlik,Yeni tikili,['Yasamal r.'],130000,AZN,1,66.0,18
2910572,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",175000,AZN,3,96.0,6
2746012,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",150000,AZN,3,82.0,11
2879748,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.', 'Yasamal q.']",270000,AZN,4,180.0,2
2910570,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",92000,AZN,2,54.0,6
2889567,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",32500,AZN,2,43.4,4
2910562,Owner,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",145000,AZN,3,75.0,9
2910560,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",90000,AZN,2,45.0,1
2861869,Agentlik,Kohna tikili,"['Avtovagzal m.', 'Binaqadi r.']",85000,AZN,3,85.0,4
2749800,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",154000,AZN,4,190.0,18
2850210,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.']",125000,AZN,2,94.0,5
2910558,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",420000,AZN,3,146.0,8
2897994,Agentlik,Yeni tikili,['Nasimi r.'],146999,AZN,2,70.0,2
2910557,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.', '8-ci kilometr q.']",85000,AZN,3,60.0,9
2910554,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",720000,AZN,4,320.0,17
2872833,Agentlik,Yeni tikili,['Xatai r.'],152000,AZN,3,138.0,13
2910553,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",106000,AZN,3,83.0,7
2910552,Owner,Kohna tikili,['Sabail r.'],135000,AZN,2,56.0,2
2639470,Agentlik,Yeni tikili,['Yasamal r.'],170000,AZN,4,116.0,5
2910551,Agentlik,Yeni tikili,['Narimanov r.'],180000,AZN,3,101.0,8
2915395,Owner,Kohna tikili,"['Memar Acami m.', 'Nasimi r.', '3-cu mikrorayon q.']",95000,AZN,4,90.0,1
2883239,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",300000,AZN,3,115.0,5
2697208,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",118000,AZN,3,98.0,7
2855107,Owner,Yeni tikili,['Xatai r.'],320000,AZN,3,130.0,10
2910548,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",186000,AZN,3,100.0,12
